string,log_prob,count
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fplain())),pairtexture(d,fstripes(),fcheckered())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fstripes())),pairtexture(d,fstripes(),fcheckered())))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fsquare())),pairshape(d,ftriangle(),fdiamond())),difftexture(d))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fstripes())),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fcheckered()))))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),fdiamond()),isshape(obj_1(d),fdiamond())),istexture(obj_1(d),fcheckered()))",-12.188967177627235,2
"fand(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),ftriangle())),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fcheckered())))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fcircle())),istexture(obj_1(d),fplain()))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fdiamond())),fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fsquare()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fdiamond())),pairshape(d,fsquare(),fsquare())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),ftriangle())),pairshape(d,fdiamond(),fcircle())),sametexture(d))",-12.188967177627235,2
"fand(pairshape(d,ftriangle(),fsquare()),pairtexture(d,fdots(),fdots()))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fsquare(),fsquare()),fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fsquare()))),sametexture(d))",-12.188967177627235,2
"fand(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fsquare())),fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fcheckered())))",-12.188967177627235,2
"fand(isshape(obj_2(d),ftriangle()),fdisj(istexture(obj_1(d),fdots()),istexture(obj_1(d),fstripes())))",-12.188967177627235,2
"fand(sameshape(d),fdisj(pairtexture(d,fdots(),fplain()),pairtexture(d,fplain(),fstripes())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fcheckered(),fdots()),pairtexture(d,fstripes(),fdots())))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),ftriangle())),pairshape(d,fdiamond(),fsquare())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fcircle())),istexture(obj_1(d),fdots()))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fstripes())),pairtexture(d,fcheckered(),fplain())))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fstripes())),pairtexture(d,fdots(),fplain())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fplain())),fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fcheckered()))))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fdiamond())),pairshape(d,fdiamond(),fsquare())),sametexture(d))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fdots())),pairtexture(d,fplain(),fstripes())))",-12.188967177627235,2
"fand(isshape(obj_1(d),fcircle()),fdisj(istexture(obj_2(d),fcheckered()),istexture(obj_1(d),fdots())))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fdiamond())),fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fsquare()))),difftexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(pairtexture(d,fcheckered(),fdots()),pairtexture(d,fstripes(),fcheckered())))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fsquare())),fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fdiamond()))),sametexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(pairtexture(d,fstripes(),fdots()),pairtexture(d,fcheckered(),fplain())))",-12.188967177627235,2
"fand(pairshape(d,fsquare(),fsquare()),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fdots())))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),ftriangle()),pairshape(d,fcircle(),ftriangle())),sametexture(d))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fcheckered())),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fdots()))))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fsquare(),ftriangle()),fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),ftriangle()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fcircle(),fdiamond()),pairshape(d,ftriangle(),fcircle())),sametexture(d))",-12.188967177627235,2
"fand(isshape(obj_1(d),fdiamond()),fdisj(istexture(obj_2(d),fdots()),istexture(obj_1(d),fplain())))",-12.188967177627235,2
"fand(pairshape(d,fcircle(),fdiamond()),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fstripes())))",-12.188967177627235,2
"fand(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fsquare())),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fcheckered())))",-12.188967177627235,2
"fand(isshape(obj_2(d),fcircle()),fdisj(istexture(obj_1(d),fdots()),istexture(obj_1(d),fplain())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fcheckered())),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fplain()))))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fdiamond())),fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fdiamond()))),sametexture(d))",-12.188967177627235,2
"fand(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fcircle())),pairtexture(d,fplain(),fcheckered()))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),ftriangle())),fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),ftriangle()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,ftriangle(),fcircle()),fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fdiamond()))),sametexture(d))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fdots(),fdots()),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fcheckered()))))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),ftriangle())),pairshape(d,ftriangle(),fsquare())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fsquare())),fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fsquare()))),difftexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fdiamond())),pairshape(d,fsquare(),ftriangle())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fdiamond())),pairshape(d,fdiamond(),fsquare())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fsquare(),fdiamond()),fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),ftriangle()))),difftexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fcircle())),fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fdiamond()))),difftexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fsquare(),fcircle()),pairshape(d,fsquare(),fdiamond())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,ftriangle(),fsquare()),fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),ftriangle()))),difftexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fplain())),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fdots()))))",-12.188967177627235,2
"fand(fdisj(isshape(obj_2(d),fsquare()),isshape(obj_2(d),fdiamond())),istexture(obj_1(d),fdots()))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fcircle())),pairshape(d,ftriangle(),fcircle())),sametexture(d))",-12.188967177627235,2
"fand(pairshape(d,fsquare(),fsquare()),fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fdots())))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),ftriangle())),fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),ftriangle()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),fdiamond()),fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fsquare()))),difftexture(d))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),fcircle()),isshape(obj_1(d),fsquare())),istexture(obj_1(d),fcheckered()))",-12.188967177627235,2
"fand(fdisj(pairshape(d,ftriangle(),ftriangle()),fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),ftriangle()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,ftriangle(),fcircle()),pairshape(d,fcircle(),fcircle())),difftexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(pairtexture(d,fcheckered(),fplain()),fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fdots()))))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fcheckered())),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fstripes()))))",-12.188967177627235,2
"fand(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fcircle())),pairtexture(d,fdots(),fdots()))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fdots())),pairtexture(d,fplain(),fcheckered())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fcheckered())),fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fstripes()))))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fcircle(),ftriangle()),pairshape(d,fcircle(),fdiamond())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),fsquare()),fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fsquare()))),difftexture(d))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fcheckered(),fplain()),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fcheckered()))))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fcircle(),ftriangle()),fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fdiamond()))),difftexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),ftriangle())),fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fsquare()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fsquare(),fsquare()),fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fcircle()))),sametexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fdots())),pairtexture(d,fcheckered(),fstripes())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fplain(),fcheckered()),pairtexture(d,fstripes(),fstripes())))",-12.188967177627235,2
"fand(fdisj(pairshape(d,ftriangle(),fsquare()),fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fdiamond()))),difftexture(d))",-12.188967177627235,2
"fand(isshape(obj_2(d),fcircle()),fdisj(istexture(obj_1(d),fplain()),istexture(obj_2(d),fstripes())))",-12.188967177627235,2
"fand(fdisj(pairshape(d,ftriangle(),fsquare()),fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),ftriangle()))),difftexture(d))",-12.188967177627235,2
"fand(pairshape(d,fsquare(),ftriangle()),pairtexture(d,fdots(),fplain()))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fplain())),pairtexture(d,fstripes(),fdots())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fcheckered())),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fcheckered()))))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fsquare())),fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fdiamond()))),difftexture(d))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fdots())),fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fplain()))))",-12.188967177627235,2
"fand(isshape(obj_1(d),fsquare()),fdisj(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fdots())))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fsquare())),pairshape(d,fcircle(),ftriangle())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fdiamond())),pairshape(d,fsquare(),fcircle())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),fsquare()),isshape(obj_2(d),ftriangle())),istexture(obj_2(d),fstripes()))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fdots(),fstripes()),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fdots()))))",-12.188967177627235,2
"fand(isshape(obj_2(d),fcircle()),fdisj(istexture(obj_2(d),fdots()),istexture(obj_2(d),fplain())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fdots())),pairtexture(d,fdots(),fcheckered())))",-12.188967177627235,2
"fand(pairshape(d,fcircle(),fdiamond()),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fstripes())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fdots(),fcheckered()),pairtexture(d,fcheckered(),fcheckered())))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fcircle(),fcircle()),fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),ftriangle()))),sametexture(d))",-12.188967177627235,2
"fand(fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fdiamond())),pairtexture(d,fplain(),fcheckered()))",-12.188967177627235,2
"fand(sameshape(d),fdisj(pairtexture(d,fdots(),fdots()),fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fdots()))))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),fsquare()),pairshape(d,fsquare(),fcircle())),difftexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(pairtexture(d,fstripes(),fstripes()),pairtexture(d,fstripes(),fstripes())))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fdiamond())),istexture(obj_1(d),fplain()))",-12.188967177627235,2
"fand(fdisj(isshape(obj_2(d),fdiamond()),isshape(obj_1(d),fsquare())),istexture(obj_2(d),fdots()))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fstripes())),fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fplain()))))",-12.188967177627235,2
"fand(fdisj(isshape(obj_2(d),fdiamond()),isshape(obj_1(d),fcircle())),istexture(obj_1(d),fdots()))",-12.188967177627235,2
"fand(pairshape(d,fcircle(),fsquare()),fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fplain())))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),ftriangle()),isshape(obj_1(d),fsquare())),istexture(obj_2(d),fcheckered()))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fsquare(),fsquare()),fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),ftriangle()))),sametexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(pairtexture(d,fstripes(),fcheckered()),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fdots()))))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fcircle())),fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fdiamond()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,ftriangle(),ftriangle()),fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fdiamond()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fcircle(),fcircle()),fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fsquare()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fdiamond())),pairshape(d,ftriangle(),fsquare())),difftexture(d))",-12.188967177627235,2
"fand(pairshape(d,fcircle(),fcircle()),pairtexture(d,fcheckered(),fstripes()))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fcircle())),pairshape(d,fcircle(),fsquare())),sametexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fcheckered())),pairtexture(d,fdots(),fdots())))",-12.188967177627235,2
"fand(pairshape(d,fcircle(),fcircle()),pairtexture(d,fdots(),fcheckered()))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fsquare())),istexture(obj_2(d),fdots()))",-12.188967177627235,2
"fand(isshape(obj_2(d),fsquare()),fdisj(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fdots())))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),ftriangle()),pairshape(d,fdiamond(),ftriangle())),sametexture(d))",-12.188967177627235,2
"fand(pairshape(d,ftriangle(),fdiamond()),fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fcheckered())))",-12.188967177627235,2
"fand(isshape(obj_1(d),fcircle()),fdisj(istexture(obj_2(d),fstripes()),istexture(obj_2(d),fstripes())))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fdiamond())),fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),ftriangle()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(isshape(obj_2(d),fsquare()),isshape(obj_1(d),ftriangle())),istexture(obj_2(d),fstripes()))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fstripes(),fplain()),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fstripes()))))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fcircle())),pairshape(d,fsquare(),fsquare())),difftexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),ftriangle())),fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fsquare()))),sametexture(d))",-12.188967177627235,2
"fand(pairshape(d,ftriangle(),fsquare()),fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fplain())))",-12.188967177627235,2
"fand(isshape(obj_2(d),fcircle()),fdisj(istexture(obj_2(d),fstripes()),istexture(obj_2(d),fstripes())))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),ftriangle()),fand(isshape(obj_1(d),ftriangle()),isshape(obj_2(d),fcircle()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fcircle())),pairshape(d,fcircle(),fsquare())),difftexture(d))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),ftriangle())),pairshape(d,fsquare(),fdiamond())),sametexture(d))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fplain(),fstripes()),pairtexture(d,fstripes(),fplain())))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fcircle(),fcircle()),pairshape(d,fdiamond(),fdiamond())),sametexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fcheckered())),pairtexture(d,fcheckered(),fcheckered())))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),ftriangle()),isshape(obj_1(d),fdiamond())),istexture(obj_2(d),fstripes()))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fplain())),pairtexture(d,fplain(),fplain())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fcheckered())),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fstripes()))))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),fcircle()),isshape(obj_1(d),fcircle())),istexture(obj_1(d),fdots()))",-12.188967177627235,2
"fand(isshape(obj_1(d),fdiamond()),fdisj(istexture(obj_1(d),fstripes()),istexture(obj_1(d),fstripes())))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fplain())),pairtexture(d,fdots(),fstripes())))",-12.188967177627235,2
"fand(pairshape(d,fdiamond(),ftriangle()),fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fplain())))",-12.188967177627235,2
"fand(fdisj(isshape(obj_2(d),ftriangle()),isshape(obj_2(d),fcircle())),istexture(obj_2(d),fdots()))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),fsquare()),isshape(obj_1(d),fcircle())),istexture(obj_1(d),fplain()))",-12.188967177627235,2
"fand(fdisj(isshape(obj_1(d),ftriangle()),isshape(obj_1(d),fdiamond())),istexture(obj_1(d),fplain()))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fcheckered(),fstripes()),pairtexture(d,fplain(),fcheckered())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fstripes(),fstripes()),pairtexture(d,fdots(),fdots())))",-12.188967177627235,2
"fand(isshape(obj_1(d),fcircle()),fdisj(istexture(obj_2(d),fcheckered()),istexture(obj_1(d),fstripes())))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fcircle(),fsquare()),fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fsquare()))),difftexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fdots())),pairtexture(d,fcheckered(),fplain())))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),ftriangle())),pairshape(d,fcircle(),fsquare())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),fcircle()),fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fsquare()))),difftexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fplain())),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fstripes()))))",-12.188967177627235,2
"fand(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fcircle())),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fplain())))",-12.188967177627235,2
"fand(sameshape(d),fdisj(pairtexture(d,fdots(),fcheckered()),fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fcheckered()))))",-12.188967177627235,2
"fand(pairshape(d,fcircle(),ftriangle()),fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fcheckered())))",-12.188967177627235,2
"fand(fdisj(isshape(obj_2(d),fsquare()),isshape(obj_1(d),fcircle())),istexture(obj_1(d),fdots()))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),fsquare()),pairshape(d,fdiamond(),ftriangle())),difftexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fcircle(),fdiamond()),pairshape(d,fdiamond(),fcircle())),difftexture(d))",-12.188967177627235,2
"fand(fdisj(isshape(obj_2(d),fcircle()),isshape(obj_1(d),fcircle())),istexture(obj_2(d),fplain()))",-12.188967177627235,2
"fand(isshape(obj_2(d),ftriangle()),fdisj(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fdots())))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fdiamond())),pairshape(d,ftriangle(),fcircle())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,ftriangle(),fsquare()),fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fsquare()))),difftexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fdots()),istexture(obj_2(d),fplain())),pairtexture(d,fdots(),fplain())))",-12.188967177627235,2
"fand(sameshape(d),fdisj(pairtexture(d,fcheckered(),fplain()),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fdots()))))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fcheckered())),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fstripes()))))",-12.188967177627235,2
"fand(pairshape(d,ftriangle(),fsquare()),fand(istexture(obj_1(d),fcheckered()),istexture(obj_2(d),fdots())))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),ftriangle()),fand(isshape(obj_1(d),fcircle()),isshape(obj_2(d),fcircle()))),difftexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),fcircle()),fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fcircle()))),sametexture(d))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),ftriangle()),fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fcircle()))),difftexture(d))",-12.188967177627235,2
"fand(diffshape(d),fdisj(pairtexture(d,fdots(),fplain()),pairtexture(d,fcheckered(),fcheckered())))",-12.188967177627235,2
"fand(diffshape(d),fdisj(fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fstripes())),pairtexture(d,fcheckered(),fstripes())))",-12.188967177627235,2
"fand(fdisj(fand(isshape(obj_1(d),fsquare()),isshape(obj_2(d),fcircle())),pairshape(d,ftriangle(),fsquare())),sametexture(d))",-12.188967177627235,2
"fand(sameshape(d),fdisj(fand(istexture(obj_1(d),fplain()),istexture(obj_2(d),fcheckered())),fand(istexture(obj_1(d),fstripes()),istexture(obj_2(d),fdots()))))",-12.188967177627235,2
"fand(fdisj(pairshape(d,fdiamond(),fdiamond()),pairshape(d,fsquare(),fsquare())),sametexture(d))",-12.188967177627235,2
"fand(fdisj(isshape(obj_2(d),fdiamond()),isshape(obj_1(d),ftriangle())),istexture(obj_1(d),fstripes()))",-12.188967177627235,2
